#{"t_start": 1727147808.9320037, "env_id": "navi_Env-v0"}
r,l,t
5.0,45,697.947231
1.0,49,698.429413
-9.0,39,698.839016
35.0,15,699.066101
-2.0,52,702.191159
34.0,16,702.365396
26.0,24,702.627234
20.0,30,702.964974
8.0,37,703.363557
7.0,43,703.782981
30.0,20,704.022432
31.0,19,704.20882
23.0,22,704.515943
20.0,25,706.828847
41.0,9,706.901145
-61.0,76,707.662288
33.0,17,707.83939
18.0,32,708.143765
-4.0,49,708.591111
19.0,21,708.778249
-17.0,67,712.247886
0.0,40,712.643575
15.0,35,712.999249
14.0,31,713.319189
25.0,25,713.574396
24.0,26,713.822021
27.0,23,714.04675
31.0,19,714.280324
13.0,32,716.398764
35.0,15,716.566805
22.0,28,716.845988
18.0,32,717.15417
0.0,40,717.610485
10.0,40,718.000115
-2.0,52,718.549736
-13.0,58,721.465256
36.0,14,721.599892
21.0,29,721.897428
39.0,11,722.009309
-17.0,37,722.377443
25.0,20,722.586006
-8.0,58,723.191316
9.0,21,723.400764
25.0,25,723.654977
-62.0,92,727.084001
23.0,27,727.324854
22.0,28,727.614022
33.0,17,727.772402
33.0,17,727.94599
35.0,15,728.07921
35.0,15,728.230119
40.0,10,728.341912
31.0,19,728.600067
-1.0,41,728.991829
35.0,15,731.685518
15.0,35,732.014804
17.0,28,732.341029
29.0,21,732.543256
-53.0,88,733.396083
10.0,35,733.74286
-1.0,51,737.639091
30.0,20,737.850461
30.0,20,738.056234
29.0,21,738.264477
16.0,34,738.600348
19.0,21,738.807013
-4.0,54,739.338916
9.0,36,739.701041
24.0,21,739.946022
30.0,20,742.482095
3.0,47,742.961
34.0,16,743.122566
-64.0,89,743.99016
22.0,28,744.266331
26.0,24,744.498098
-35.0,85,748.968199
29.0,21,749.16587
-24.0,74,749.910609
10.0,40,750.281302
-3.0,48,750.867444
30.0,20,751.079126
20.0,20,754.210022
33.0,17,754.411004
10.0,30,754.6861
37.0,13,754.810914
-17.0,42,755.210986
27.0,23,755.416398
-3.0,38,755.785722
29.0,21,755.997883
16.0,34,756.333364
26.0,24,756.576731
39.0,11,756.692843
22.0,28,759.265574
6.0,44,759.718961
16.0,34,760.100266
-33.0,48,760.598184
25.0,25,760.872667
18.0,32,761.266713
31.0,19,761.503639
0.0,40,764.178941
18.0,32,764.525506
23.0,22,764.74613
-41.0,86,765.557297
11.0,34,765.890363
23.0,27,766.183768
31.0,19,766.353276
28.0,22,766.561202
5.0,30,770.163783
36.0,14,770.292808
32.0,18,770.453997
16.0,34,770.769879
28.0,22,770.993777
37.0,13,771.123048
31.0,19,771.357139
5.0,40,771.748517
-18.0,58,772.402837
20.0,30,775.146115
35.0,15,775.289105
-1.0,36,775.631117
-9.0,54,776.237941
-43.0,43,776.713527
23.0,22,776.941977
24.0,26,777.191934
-7.0,32,777.511624
32.0,18,780.029002
-17.0,47,780.476148
23.0,27,780.744083
3.0,37,781.060164
15.0,30,781.33469
2.0,33,781.692153
24.0,26,781.910459
20.0,30,782.157931
9.0,41,784.471488
15.0,30,784.747867
18.0,27,785.026007
34.0,16,785.192981
31.0,19,785.413382
32.0,18,785.61392
17.0,28,785.91605
-11.0,61,786.587618
17.0,33,789.635233
36.0,14,789.791075
-4.0,44,790.299726
30.0,15,790.468951
25.0,20,790.708491
2.0,48,791.24258
-38.0,63,792.043734
25.0,25,792.304995
-140.0,100,796.062827
-1.0,51,796.596334
-19.0,69,797.246945
26.0,24,797.48964
-12.0,57,801.170081
16.0,34,801.509255
-17.0,67,802.18888
1.0,49,802.777732
19.0,31,803.068355
11.0,39,803.465973
25.0,25,806.670177
37.0,13,806.822848
34.0,16,807.001287
29.0,21,807.233747
14.0,26,807.527844
17.0,33,807.898558
21.0,29,808.228917
32.0,18,808.424287
-13.0,58,809.078718
33.0,17,809.351253
24.0,21,812.187151
-15.0,65,812.79256
-1.0,46,813.233669
26.0,24,813.467841
34.0,16,813.644196
-1.0,36,814.042231
39.0,11,814.151456
16.0,29,814.439949
-24.0,64,817.577264
34.0,16,817.721434
6.0,44,818.114269
6.0,34,818.486196
35.0,15,818.657503
21.0,29,818.971669
32.0,18,819.176446
40.0,10,819.280998
-37.0,87,822.511741
3.0,42,822.920828
20.0,30,823.218238
34.0,16,823.350218
8.0,42,823.722414
-2.0,37,824.045682
22.0,28,824.377918
37.0,13,824.495603
17.0,28,826.573702
22.0,18,826.76667
23.0,27,827.05674
14.0,36,827.481172
25.0,25,827.758317
39.0,11,827.886865
11.0,14,828.046926
40.0,10,828.161979
35.0,10,828.272109
5.0,30,828.666495
33.0,17,828.841573
17.0,33,829.142941
36.0,14,831.07201
24.0,21,831.28106
5.0,40,831.626602
21.0,29,831.885194
9.0,41,832.25953
10.0,35,832.583054
23.0,22,832.774832
16.0,24,832.998286
2.0,43,835.327844
17.0,28,835.618778
32.0,18,835.79613
20.0,25,836.040437
20.0,30,836.31702
25.0,25,836.563013
30.0,20,836.745882
-53.0,78,837.529026
15.0,35,840.859853
29.0,21,841.033697
31.0,19,841.213089
30.0,20,841.39565
25.0,25,841.610152
32.0,18,841.759672
-5.0,40,842.182973
12.0,38,842.500987
31.0,19,842.660511
37.0,13,842.787206
17.0,28,843.041004
26.0,19,845.315409
36.0,14,845.474004
16.0,34,845.842555
-24.0,74,846.690825
-49.0,99,847.719129
40.0,10,847.830052
26.0,24,852.103729
4.0,36,852.517034
26.0,19,852.761493
20.0,30,853.051698
20.0,25,853.294416
34.0,16,853.563071
23.0,27,853.800772
31.0,14,853.936996
24.0,21,854.139088
-21.0,31,854.424056
37.0,13,854.576933
29.0,16,856.566849
19.0,31,856.865858
26.0,24,857.092654
38.0,12,857.204436
27.0,23,857.406134
22.0,23,857.609235
21.0,19,857.827548
30.0,20,858.039063
26.0,24,858.341986
16.0,29,858.745146
13.0,32,859.061439
25.0,25,860.88209
25.0,25,861.118972
-11.0,46,861.525625
15.0,35,861.841681
-13.0,58,862.400737
18.0,17,862.557405
18.0,32,862.884351
20.0,15,863.042658
33.0,17,863.213023
38.0,12,865.762055
29.0,21,865.956775
31.0,19,866.117071
27.0,23,866.313833
27.0,23,866.574697
38.0,12,866.666708
34.0,16,866.910589
29.0,21,867.140941
21.0,29,867.43188
15.0,25,867.713043
27.0,23,867.958619
10.0,25,868.189579
27.0,23,870.084012
21.0,29,870.372207
39.0,11,870.469516
37.0,13,870.591791
2.0,43,871.041376
34.0,16,871.189103
24.0,26,871.433013
36.0,14,871.555307
9.0,26,871.823466
34.0,16,871.98286
14.0,31,872.320486
8.0,37,874.806572
-7.0,47,875.296363
35.0,15,875.443563
18.0,32,875.773777
31.0,19,875.991256
26.0,24,876.221665
4.0,46,876.735015
28.0,22,877.0296
16.0,34,879.354606
11.0,34,879.62284
31.0,19,879.777607
28.0,22,879.945904
27.0,23,880.132251
24.0,26,880.345021
37.0,13,880.44416
30.0,15,880.55946
25.0,25,880.766122
34.0,16,880.899556
33.0,17,881.077017
5.0,35,881.438291
30.0,20,883.397949
-32.0,57,883.979979
41.0,9,884.077801
29.0,21,884.295585
41.0,9,884.427603
18.0,32,884.779759
-11.0,51,885.290551
28.0,22,885.522165
27.0,18,885.695708
12.0,33,888.357493
-32.0,67,889.037235
32.0,18,889.262103
25.0,15,889.445229
31.0,19,889.599687
40.0,10,889.694635
25.0,25,889.911707
35.0,15,890.05676
38.0,12,890.196598
16.0,34,890.50868
27.0,23,890.711977
26.0,24,893.615181
28.0,22,893.834791
39.0,11,893.929521
38.0,12,894.027963
19.0,31,894.301661
19.0,31,894.572518
5.0,45,894.972975
32.0,18,895.15059
31.0,19,895.330408
31.0,19,895.497033
-2.0,42,897.878793
34.0,16,898.036783
13.0,27,898.312875
24.0,21,898.517932
30.0,20,898.692571
22.0,28,898.931662
24.0,26,899.181915
26.0,24,899.392699
40.0,10,899.483963
14.0,36,899.846374
38.0,12,899.945397
32.0,18,900.104017
16.0,29,901.982542
26.0,24,902.21429
18.0,32,902.549138
13.0,37,902.941748
32.0,18,903.115772
31.0,19,903.315572
38.0,12,903.446543
33.0,17,903.613056
15.0,35,903.950678
4.0,31,904.245694
34.0,16,906.158001
25.0,25,906.38585
34.0,16,906.557881
31.0,19,906.779742
30.0,20,907.007663
8.0,42,907.44545
28.0,22,907.668806
0.0,35,907.979959
-32.0,52,908.52755
30.0,20,908.713859
17.0,23,911.139947
40.0,10,911.268513
31.0,14,911.39365
21.0,29,911.649589
3.0,27,911.892849
20.0,30,912.173238
16.0,34,912.544663
18.0,32,912.862969
28.0,22,913.075938
20.0,30,913.416813
33.0,17,915.211737
30.0,20,915.415746
8.0,22,915.648251
25.0,25,915.930755
-4.0,39,916.338437
28.0,22,916.595906
22.0,28,916.889732
34.0,16,917.041849
23.0,27,917.306479
16.0,34,917.633019
32.0,18,919.62015
28.0,22,919.862725
20.0,30,920.160786
20.0,30,920.489135
37.0,13,920.628954
-86.0,66,921.292858
41.0,9,921.370933
25.0,25,921.60057
6.0,44,922.027673
11.0,39,925.220757
36.0,14,925.366201
20.0,30,925.698664
15.0,35,926.061603
23.0,27,926.320747
36.0,14,926.451537
22.0,28,926.752219
5.0,45,927.20811
20.0,30,927.553637
31.0,19,929.820999
28.0,22,930.038857
33.0,12,930.150496
30.0,20,930.327024
20.0,20,930.534489
24.0,26,930.789305
8.0,17,930.958701
8.0,37,931.325486
12.0,38,931.71098
27.0,23,931.962564
38.0,12,932.101473
28.0,22,934.000899
-10.0,40,934.349455
-2.0,32,934.598312
18.0,32,934.865998
32.0,18,935.064559
20.0,25,935.30589
35.0,15,935.461681
9.0,26,935.685685
35.0,15,935.826542
8.0,27,936.123571
21.0,29,938.268183
23.0,27,938.552708
22.0,28,938.846616
16.0,34,939.194174
32.0,18,939.377794
12.0,38,939.754291
26.0,24,940.019891
35.0,15,940.158301
36.0,14,940.289265
32.0,18,940.456427
38.0,12,940.566035
30.0,20,942.49141
10.0,40,942.857853
33.0,17,943.007413
-10.0,55,943.510877
30.0,20,943.692678
37.0,13,943.842632
18.0,32,944.154907
35.0,15,944.301026
25.0,25,944.510487
37.0,13,944.617309
32.0,18,944.76959
17.0,28,947.279073
-10.0,40,947.613662
19.0,31,947.875627
19.0,31,948.114657
28.0,22,948.304916
25.0,25,948.554744
24.0,21,948.799388
8.0,42,949.216605
6.0,39,951.659376
25.0,25,951.894656
24.0,26,952.173042
33.0,17,952.33767
24.0,26,952.557485
29.0,21,952.745647
27.0,23,953.00879
12.0,38,953.326768
24.0,26,953.579607
35.0,15,953.715183
32.0,18,953.88161
21.0,29,955.952876
22.0,23,956.212949
10.0,35,956.592717
33.0,17,956.778194
32.0,18,957.012683
13.0,27,957.303842
0.0,45,957.732741
24.0,26,957.985864
-24.0,69,960.727567
26.0,24,961.016886
41.0,9,961.110813
26.0,24,961.340924
24.0,26,961.605602
34.0,16,961.756493
32.0,13,961.869606
23.0,27,962.158517
42.0,8,962.230915
20.0,30,962.472944
29.0,21,962.662548
35.0,15,962.830821
5.0,30,964.616671
33.0,17,964.77346
4.0,41,965.148626
38.0,12,965.292524
34.0,16,965.443978
27.0,23,965.673696
33.0,17,965.863251
16.0,34,966.236545
0.0,25,966.53329
35.0,10,966.630006
0.0,50,969.116081
31.0,19,969.31687
25.0,25,969.730679
37.0,13,969.900601
32.0,18,970.098541
18.0,27,970.387449
33.0,17,970.544399
-1.0,46,971.027821
27.0,23,971.244028
40.0,10,971.339412
19.0,26,971.562303
-16.0,51,974.163436
44.0,6,974.250037
39.0,11,974.395704
31.0,19,974.577525
42.0,8,974.66684
17.0,28,975.058662
36.0,14,975.274867
12.0,33,975.666784
22.0,28,975.938854
24.0,26,976.195325
27.0,23,976.423203
24.0,26,976.765709
23.0,22,978.652445
12.0,38,978.993933
20.0,25,979.224628
27.0,23,979.453583
26.0,19,979.633756
39.0,11,979.738626
36.0,14,979.883379
13.0,32,980.184779
0.0,50,980.724159
-12.0,42,983.839823
41.0,9,983.913448
-17.0,57,984.511042
38.0,12,984.629731
30.0,20,984.826577
8.0,42,985.209175
37.0,13,985.335144
33.0,12,985.445106
23.0,27,985.699398
19.0,31,985.987362
37.0,13,986.103083
-8.0,28,988.580412
22.0,28,988.811771
34.0,16,988.93845
36.0,14,989.065833
34.0,16,989.264808
-12.0,57,989.810479
24.0,21,990.011423
31.0,19,990.188896
24.0,26,990.4386
7.0,28,990.736611
26.0,24,993.27648
20.0,30,993.550418
21.0,19,993.714674
19.0,26,993.95208
37.0,13,994.063781
37.0,13,994.180454
30.0,20,994.353476
28.0,17,994.524443
32.0,18,994.712902
22.0,28,995.057571
34.0,16,995.205326
6.0,44,995.621816
32.0,13,997.653441
33.0,17,997.811927
31.0,19,997.980376
20.0,30,998.295969
31.0,19,998.468423
19.0,16,998.637346
30.0,20,998.809669
11.0,39,999.360607
22.0,28,999.743407
28.0,22,1000.113301
33.0,12,1000.245849
13.0,37,1003.699887
37.0,13,1003.824527
37.0,13,1003.959696
-13.0,33,1004.356897
36.0,14,1004.476358
36.0,14,1004.604864
42.0,8,1004.68367
11.0,39,1005.048844
42.0,8,1005.131624
35.0,15,1005.312169
31.0,19,1005.505656
38.0,12,1005.643516
38.0,12,1005.76369
27.0,18,1005.956041
27.0,23,1008.242605
18.0,32,1008.557595
30.0,20,1008.747404
24.0,26,1008.993654
30.0,20,1009.180606
22.0,28,1009.425013
32.0,18,1009.584534
42.0,8,1009.667917
28.0,17,1009.82962
27.0,18,1010.002113
18.0,27,1010.278363
6.0,29,1010.595741
20.0,20,1012.623875
29.0,16,1012.770787
27.0,23,1012.982627
38.0,12,1013.099734
9.0,26,1013.349478
28.0,22,1013.580003
25.0,20,1013.777132
26.0,24,1014.028605
37.0,8,1014.150192
24.0,26,1014.381735
39.0,11,1014.529673
10.0,25,1014.841012
25.0,25,1015.159257
35.0,15,1016.962526
43.0,7,1017.025815
20.0,30,1017.305087
39.0,11,1017.408933
31.0,19,1017.575383
17.0,23,1017.814219
23.0,27,1018.075873
29.0,21,1018.266546
30.0,20,1018.499588
32.0,18,1018.66082
21.0,24,1018.912401
37.0,13,1019.046537
19.0,31,1019.328083
37.0,13,1021.133585
29.0,21,1021.34803
21.0,24,1021.623572
32.0,18,1021.829221
27.0,18,1022.022744
2.0,38,1022.451618
39.0,11,1022.572587
18.0,27,1022.844541
-13.0,28,1023.147743
